Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,2004,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,2006,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,1995,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,2011,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,2002,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,2012,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,2013,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,2015,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,2014,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,450,Madagascar,2016,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,1999,not applicable,0.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2008,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2000,not applicable,0.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2005,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2007,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2009,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2010,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,1996,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2001,not applicable,0.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2004,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2006,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,1995,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2011,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2002,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2012,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2013,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2015,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2014,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,454,Malawi,2016,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,1999,not applicable,0.72,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2003,not applicable,0.76,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2008,not applicable,0.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2000,not applicable,0.75,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2005,not applicable,0.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2007,not applicable,0.82,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2009,not applicable,0.84,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2010,not applicable,0.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,1996,not applicable,0.67,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,1998,not applicable,0.7,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2001,not applicable,0.73,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2004,not applicable,0.78,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2006,not applicable,0.81,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,1995,not applicable,0.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2011,not applicable,0.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,1997,not applicable,0.67,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2002,not applicable,0.75,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2012,not applicable,0.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2015,not applicable,0.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2014,not applicable,0.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,466,Mali,2016,not applicable,0.88,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,1999,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2003,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2008,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2000,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2005,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2007,not applicable,1.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2009,not applicable,1.05,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2010,not applicable,1.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,1996,not applicable,0.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,1998,not applicable,0.94,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2001,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2004,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2006,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,1995,not applicable,0.84,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2011,not applicable,1.05,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,1997,not applicable,0.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2002,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Sub-Saharan Africa,478,Mauritania,2012,not applicable,1.05,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
