Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2008,Male,73.75,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2008,Both sexes,74.29,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2007,Female,73.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2007,Male,73.11,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2007,Both sexes,73.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2009,Female,74.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2009,Both sexes,73.61,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2010,Female,100,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2010,Male,100,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2010,Both sexes,100,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2004,Female,69.28,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2004,Male,68.66,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2004,Both sexes,68.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2006,Female,73.09,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2006,Male,72.18,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2006,Both sexes,72.67,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2011,Female,76.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2011,Male,74.82,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2011,Both sexes,75.45,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2012,Female,78.45,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2012,Male,76.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2012,Both sexes,77.75,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2013,Female,76.76,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2013,Male,75.4,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2013,Both sexes,76.12,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2014,Female,77.51,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2014,Male,76.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,76,Brazil,2014,Both sexes,76.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,84,Belize,2005,Female,67.62,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,84,Belize,2005,Male,69.07,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,84,Belize,2005,Both sexes,68.32,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,84,Belize,2010,Female,99.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,84,Belize,2010,Male,99.8,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,84,Belize,2010,Both sexes,99.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2008,Female,98.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2008,Male,99.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2008,Both sexes,98.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2005,Female,99.09,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2005,Male,98.6,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2005,Both sexes,98.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2007,Female,97.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2007,Male,97.23,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2007,Both sexes,97.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2004,Female,97.13,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2004,Male,96.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2004,Both sexes,97.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2006,Female,98.76,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2006,Male,98.95,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2006,Both sexes,98.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2015,Female,98.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2015,Male,99.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2015,Both sexes,99.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2014,Female,99.82,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2014,Male,99.72,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,136,Cayman Islands,2014,Both sexes,99.78,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,152,Chile,2008,Female,84.66,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,152,Chile,2008,Male,86.59,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,152,Chile,2008,Both sexes,85.6,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,152,Chile,2007,Female,88.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,152,Chile,2007,Male,89.13,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,152,Chile,2007,Both sexes,88.94,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,152,Chile,2009,Female,80.61,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Latin America and the Caribbean,152,Chile,2009,Male,82.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
